#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   12.043  12.043 eV
   6.340  0.4027E+00  0.4027E+00  0.1411E+02
   6.350  0.4021E+00  0.4021E+00  0.1412E+02
   6.360  0.4017E+00  0.4017E+00  0.1413E+02
   6.370  0.4124E+00  0.4124E+00  0.1413E+02
   6.380  0.4042E+00  0.4042E+00  0.1414E+02
   6.390  0.3926E+00  0.3926E+00  0.1415E+02
   6.400  0.3834E+00  0.3834E+00  0.1416E+02
   6.410  0.3765E+00  0.3765E+00  0.1417E+02
   6.420  0.3719E+00  0.3719E+00  0.1417E+02
   6.430  0.3696E+00  0.3696E+00  0.1418E+02
   6.440  0.3693E+00  0.3693E+00  0.1419E+02
   6.450  0.3693E+00  0.3693E+00  0.1420E+02
   6.460  0.3693E+00  0.3693E+00  0.1420E+02
   6.470  0.3693E+00  0.3693E+00  0.1421E+02
   6.480  0.3693E+00  0.3693E+00  0.1422E+02
   6.490  0.3694E+00  0.3694E+00  0.1422E+02
   6.500  0.3695E+00  0.3695E+00  0.1423E+02
   6.510  0.3696E+00  0.3696E+00  0.1424E+02
   6.520  0.3697E+00  0.3697E+00  0.1425E+02
   6.530  0.3697E+00  0.3697E+00  0.1425E+02
   6.540  0.3698E+00  0.3698E+00  0.1426E+02
   6.550  0.3699E+00  0.3699E+00  0.1427E+02
   6.560  0.3700E+00  0.3700E+00  0.1428E+02
   6.570  0.3701E+00  0.3701E+00  0.1428E+02
   6.580  0.3702E+00  0.3702E+00  0.1429E+02
   6.590  0.3703E+00  0.3703E+00  0.1430E+02
   6.600  0.3704E+00  0.3704E+00  0.1431E+02
   6.610  0.3705E+00  0.3705E+00  0.1431E+02
   6.620  0.3706E+00  0.3706E+00  0.1432E+02
   6.630  0.3708E+00  0.3708E+00  0.1433E+02
   6.640  0.3712E+00  0.3712E+00  0.1434E+02
   6.650  0.3717E+00  0.3717E+00  0.1434E+02
   6.660  0.3721E+00  0.3721E+00  0.1435E+02
   6.670  0.3726E+00  0.3726E+00  0.1436E+02
   6.680  0.3731E+00  0.3731E+00  0.1437E+02
   6.690  0.3735E+00  0.3735E+00  0.1437E+02
   6.700  0.3741E+00  0.3741E+00  0.1438E+02
   6.710  0.3746E+00  0.3746E+00  0.1439E+02
   6.720  0.3752E+00  0.3752E+00  0.1440E+02
   6.730  0.3760E+00  0.3760E+00  0.1440E+02
   6.740  0.3770E+00  0.3770E+00  0.1441E+02
